Name,lattitude,Temperature,Humidity,Cloudiness,Windspeed
Newton,42.34,273.53,37,40,3.6
Lokoja,7.8,302.4,25,13,1.51
Port-Gentil,-0.72,301.15,83,20,4.6
Hermiston,45.84,276.85,93,90,0.23
Hadgaon,19.5,292.57,63,0,2.59
Mehamn,71.03,272.15,58,40,9.8
Bafata,12.17,305.53,21,40,0.9
Matagami,9.67,297.5,24,7,2.03
Huarmey,-10.07,299.87,51,11,5.22
Sabang,13.8,298.15,82,16,3.13
Podyuga,61.09,273.15,94,100,6.91
Margate,-43.03,285.55,62,94,4.1
Sinnamary,5.38,300.47,79,15,7.14
Kalmar,56.66,281.49,87,75,7.2
Barabinsk,55.35,271.29,96,100,3.41
Srandakan,-7.94,297.6,91,100,1.7
Belmonte,40.36,285.36,95,100,1.19
Jieshi,22.82,283.27,72,36,1.79
Campos,41.97,286.4,100,90,1.0
Semirom,31.41,269.54,97,29,4.28
Itaituba,-4.26,303.15,70,40,2.6
La Ronge,55.1,244.15,75,20,1.5
Bukachacha,52.99,251.12,97,99,0.65
Chokurdakh,70.62,239.65,64,0,0.2
Araouane,18.9,298.7,9,100,4.67
Adrar,27.87,293.15,30,0,5.1
Cockburn Town,21.46,300.15,69,40,4.6
Mobaye,4.33,298.63,53,34,1.24
Davila,18.47,296.41,78,28,15.15
Laguna,16.17,295.15,100,75,2.1
Chicama,-7.84,295.15,78,90,4.1
Alto Araguaia,-17.32,302.25,60,100,1.49
El Dorado,10.65,304.47,46,20,7.7
Kieta,-6.22,300.33,77,79,1.86
Atambua,-9.11,297.17,79,14,1.26
Young,-32.7,305.37,33,48,1.79
Edson,53.59,259.15,92,1,2.6
Hualmay,-11.1,297.57,60,23,4.66
Oranjestad,12.52,303.15,62,40,7.2
Eskil,38.4,279.32,71,98,3.08
Chinsali,-10.55,293.44,91,89,3.05
Fallon,46.84,267.67,100,90,7.2
Sochi,43.6,280.99,70,75,4.0
Sorland,67.67,272.37,69,75,9.3
Yatou,3.63,304.15,70,40,2.1
Shangrao,28.45,277.74,45,0,0.84
Katangli,51.71,252.5,87,1,4.22
Atbasar,51.81,269.32,95,100,3.88
Lodingen,68.41,269.81,85,75,8.7
Belaya Gora,68.54,239.14,99,47,0.74
Tawau,4.26,297.09,94,75,1.0
Itupiranga,-5.13,306.15,55,75,2.1
Rehoboth,-23.31,294.86,49,64,8.29
La Rioja,-29.41,297.5,47,0,3.91
Sokoni,-12.89,292.51,92,89,0.87
Idritsa,56.33,275.81,96,90,6.07
Ayan,38.23,270.05,86,100,3.47
Kitimat,54.02,266.31,79,75,4.6
Nishihara,35.74,278.06,86,1,3.79
Majene,-3.54,297.6,87,56,1.69
Fare,-16.7,300.72,76,52,4.74
Basco,40.33,280.67,87,1,4.6
Merrill,42.03,276.09,93,90,2.17
Victoria Point,-27.58,295.18,94,40,2.1
Maketu,-37.76,289.68,90,99,3.13
Canakkale,40.15,285.57,76,40,2.1
Mount Gambier,-37.83,296.15,23,99,4.6
Shar,7.3,302.13,19,18,0.99
Bharatpur,27.22,289.58,51,0,1.04
Nemuro,43.32,268.04,66,81,8.82
Soyo,-6.13,301.15,83,40,4.1
Saint George,39.45,281.22,100,40,0.41
Mastic Beach,40.77,275.36,37,1,2.1
Brae,60.4,280.72,75,49,7.7
San Juan,-31.54,306.2,19,0,3.39
Fairbanks,64.84,265.27,100,75,1.54
Santa Marta,11.24,305.15,66,40,2.6
Shelburne,44.08,276.71,55,1,5.7
Campina Grande do Sul,-25.3,295.08,64,49,3.6
Lorengau,-2.02,301.72,71,64,2.01
Manaure,11.78,303.15,66,40,5.1
Newton,42.34,273.53,37,40,3.6
Lokoja,7.8,302.4,25,13,1.51
Port-Gentil,-0.72,301.15,83,20,4.6
Hermiston,45.84,276.85,93,90,0.23
Hadgaon,19.5,292.57,63,0,2.59
Mehamn,71.03,272.15,58,40,9.8
Bafata,12.17,305.53,21,40,0.9
Matagami,9.67,297.5,24,7,2.03
Huarmey,-10.07,299.87,51,11,5.22
Sabang,13.8,298.15,82,16,3.13
Podyuga,61.09,273.15,94,100,6.91
Margate,-43.03,285.55,62,94,4.1
Sinnamary,5.38,300.47,79,15,7.14
Kalmar,56.66,281.49,87,75,7.2
Barabinsk,55.35,271.29,96,100,3.41
Srandakan,-7.94,297.6,91,100,1.7
Belmonte,40.36,285.36,95,100,1.19
Jieshi,22.82,283.27,72,36,1.79
Campos,41.97,286.4,100,90,1.0
Semirom,31.41,269.54,97,29,4.28
Itaituba,-4.26,303.15,70,40,2.6
La Ronge,55.1,244.15,75,20,1.5
Bukachacha,52.99,251.12,97,99,0.65
Chokurdakh,70.62,239.65,64,0,0.2
Araouane,18.9,298.7,9,100,4.67
Adrar,27.87,293.15,30,0,5.1
Cockburn Town,21.46,300.15,69,40,4.6
Mobaye,4.33,298.63,53,34,1.24
Davila,18.47,296.41,78,28,15.15
Laguna,16.17,295.15,100,75,2.1
Chicama,-7.84,295.15,78,90,4.1
Alto Araguaia,-17.32,302.25,60,100,1.49
El Dorado,10.65,304.47,46,20,7.7
Kieta,-6.22,300.33,77,79,1.86
Atambua,-9.11,297.17,79,14,1.26
Young,-32.7,305.37,33,48,1.79
Edson,53.59,259.15,92,1,2.6
Hualmay,-11.1,297.57,60,23,4.66
Oranjestad,12.52,303.15,62,40,7.2
Eskil,38.4,279.32,71,98,3.08
Chinsali,-10.55,293.44,91,89,3.05
Fallon,46.84,267.67,100,90,7.2
Sochi,43.6,280.99,70,75,4.0
Sorland,67.67,272.37,69,75,9.3
Yatou,3.63,304.15,70,40,2.1
Shangrao,28.45,277.74,45,0,0.84
Katangli,51.71,252.5,87,1,4.22
Atbasar,51.81,269.32,95,100,3.88
Lodingen,68.41,269.81,85,75,8.7
Belaya Gora,68.54,239.14,99,47,0.74
Tawau,4.26,297.09,94,75,1.0
Itupiranga,-5.13,306.15,55,75,2.1
Rehoboth,-23.31,294.86,49,64,8.29
La Rioja,-29.41,297.5,47,0,3.91
Sokoni,-12.89,292.51,92,89,0.87
Idritsa,56.33,275.81,96,90,6.07
Ayan,38.23,270.05,86,100,3.47
Kitimat,54.02,266.31,79,75,4.6
Nishihara,35.74,278.06,86,1,3.79
Majene,-3.54,297.6,87,56,1.69
Fare,-16.7,300.72,76,52,4.74
Basco,40.33,280.67,87,1,4.6
Merrill,42.03,276.09,93,90,2.17
Kutum,14.2,290.97,18,0,2.73
Kaeo,-35.1,288.43,90,53,5.31
Baculin,7.45,294.85,83,100,2.55
Alice Springs,-23.7,300.15,9,0,3.1
Zhanakorgan,43.91,277.54,50,33,3.29
Sangar,63.92,235.59,89,0,2.78
Turukhansk,65.8,247.75,99,100,1.68
Udachnyy,66.42,247.15,83,90,1.0
Vila,45.18,280.18,70,75,2.1
Saint George,39.45,281.22,100,40,0.41
Mastic Beach,40.77,275.36,37,1,2.1
Brae,60.4,280.72,75,49,7.7
San Juan,-31.54,306.2,19,0,3.39
Fairbanks,64.84,265.27,100,75,1.54
Santa Marta,11.24,305.15,66,40,2.6
Shelburne,44.08,276.71,55,1,5.7
Campina Grande do Sul,-25.3,295.08,64,49,3.6
Lorengau,-2.02,301.72,71,64,2.01
Manaure,11.78,303.15,66,40,5.1
Newton,42.34,273.53,37,40,3.6
Lokoja,7.8,302.4,25,13,1.51
Port-Gentil,-0.72,301.15,83,20,4.6
Hermiston,45.84,276.85,93,90,0.23
Hadgaon,19.5,292.57,63,0,2.59
Mehamn,71.03,272.15,58,40,9.8
Bafata,12.17,305.53,21,40,0.9
Matagami,9.67,297.5,24,7,2.03
Huarmey,-10.07,299.87,51,11,5.22
Sabang,13.8,298.15,82,16,3.13
Podyuga,61.09,273.15,94,100,6.91
Margate,-43.03,285.55,62,94,4.1
Sinnamary,5.38,300.47,79,15,7.14
Kalmar,56.66,281.49,87,75,7.2
Barabinsk,55.35,271.29,96,100,3.41
Srandakan,-7.94,297.6,91,100,1.7
Belmonte,40.36,285.36,95,100,1.19
Jieshi,22.82,283.27,72,36,1.79
Campos,41.97,286.4,100,90,1.0
Semirom,31.41,269.54,97,29,4.28
Itaituba,-4.26,303.15,70,40,2.6
La Ronge,55.1,244.15,75,20,1.5
Bukachacha,52.99,251.12,97,99,0.65
Chokurdakh,70.62,239.65,64,0,0.2
Araouane,18.9,298.7,9,100,4.67
Adrar,27.87,293.15,30,0,5.1
Cockburn Town,21.46,300.15,69,40,4.6
Mobaye,4.33,298.63,53,34,1.24
Davila,18.47,296.41,78,28,15.15
Laguna,16.17,295.15,100,75,2.1
Chicama,-7.84,295.15,78,90,4.1
Alto Araguaia,-17.32,302.25,60,100,1.49
El Dorado,10.65,304.47,46,20,7.7
Kieta,-6.22,300.33,77,79,1.86
Atambua,-9.11,297.17,79,14,1.26
Young,-32.7,305.37,33,48,1.79
Edson,53.59,259.15,92,1,2.6
Hualmay,-11.1,297.57,60,23,4.66
Oranjestad,12.52,303.15,62,40,7.2
Eskil,38.4,279.32,71,98,3.08
Chinsali,-10.55,293.44,91,89,3.05
Fallon,46.84,267.67,100,90,7.2
Sochi,43.6,280.99,70,75,4.0
Sorland,67.67,272.37,69,75,9.3
Yatou,3.63,304.15,70,40,2.1
Shangrao,28.45,277.74,45,0,0.84
Katangli,51.71,252.5,87,1,4.22
Atbasar,51.81,269.32,95,100,3.88
Lodingen,68.41,269.81,85,75,8.7
Belaya Gora,68.54,239.14,99,47,0.74
Tawau,4.26,297.09,94,75,1.0
Itupiranga,-5.13,306.15,55,75,2.1
Rehoboth,-23.31,294.86,49,64,8.29
La Rioja,-29.41,297.5,47,0,3.91
Sokoni,-12.89,292.51,92,89,0.87
Idritsa,56.33,275.81,96,90,6.07
Ayan,38.23,270.05,86,100,3.47
Kitimat,54.02,266.31,79,75,4.6
Nishihara,35.74,278.06,86,1,3.79
Majene,-3.54,297.6,87,56,1.69
Fare,-16.7,300.72,76,52,4.74
Basco,40.33,280.67,87,1,4.6
Merrill,42.03,276.09,93,90,2.17
Kutum,14.2,290.97,18,0,2.73
Kaeo,-35.1,288.43,90,53,5.31
Baculin,7.45,294.85,83,100,2.55
Alice Springs,-23.7,300.15,9,0,3.1
Zhanakorgan,43.91,277.54,50,33,3.29
Sangar,63.92,235.59,89,0,2.78
Turukhansk,65.8,247.75,99,100,1.68
Udachnyy,66.42,247.15,83,90,1.0
Vila,45.18,280.18,70,75,2.1
Novooleksiyivka,48.49,275.15,95,98,1.56
Grand-Santi,4.27,308.37,29,13,1.77
Lexington,38.05,284.98,66,90,7.7
High Prairie,55.43,261.12,87,13,2.7
Aleksandrov Gay,50.14,271.69,87,0,3.93
Juneau,58.3,275.77,93,90,7.2
Sijunjung,-0.69,294.27,97,100,0.6
Suntar,62.16,254.01,97,100,1.09
Leshan,29.56,283.22,78,99,1.02
Manaure,11.78,303.15,66,40,5.1
Newton,42.34,273.53,37,40,3.6
Lokoja,7.8,302.4,25,13,1.51
Port-Gentil,-0.72,301.15,83,20,4.6
Hermiston,45.84,276.85,93,90,0.23
Hadgaon,19.5,292.57,63,0,2.59
Mehamn,71.03,272.15,58,40,9.8
Bafata,12.17,305.53,21,40,0.9
Matagami,9.67,297.5,24,7,2.03
Huarmey,-10.07,299.87,51,11,5.22
Sabang,13.8,298.15,82,16,3.13
Podyuga,61.09,273.15,94,100,6.91
Margate,-43.03,285.55,62,94,4.1
Sinnamary,5.38,300.47,79,15,7.14
Kalmar,56.66,281.49,87,75,7.2
Barabinsk,55.35,271.29,96,100,3.41
Srandakan,-7.94,297.6,91,100,1.7
Belmonte,40.36,285.36,95,100,1.19
Jieshi,22.82,283.27,72,36,1.79
Campos,41.97,286.4,100,90,1.0
Semirom,31.41,269.54,97,29,4.28
Itaituba,-4.26,303.15,70,40,2.6
La Ronge,55.1,244.15,75,20,1.5
Bukachacha,52.99,251.12,97,99,0.65
Chokurdakh,70.62,239.65,64,0,0.2
Araouane,18.9,298.7,9,100,4.67
Adrar,27.87,293.15,30,0,5.1
Cockburn Town,21.46,300.15,69,40,4.6
Mobaye,4.33,298.63,53,34,1.24
Davila,18.47,296.41,78,28,15.15
Laguna,16.17,295.15,100,75,2.1
Chicama,-7.84,295.15,78,90,4.1
Alto Araguaia,-17.32,302.25,60,100,1.49
El Dorado,10.65,304.47,46,20,7.7
Kieta,-6.22,300.33,77,79,1.86
Atambua,-9.11,297.17,79,14,1.26
Young,-32.7,305.37,33,48,1.79
Edson,53.59,259.15,92,1,2.6
Hualmay,-11.1,297.57,60,23,4.66
Oranjestad,12.52,303.15,62,40,7.2
Eskil,38.4,279.32,71,98,3.08
Chinsali,-10.55,293.44,91,89,3.05
Fallon,46.84,267.67,100,90,7.2
Sochi,43.6,280.99,70,75,4.0
Sorland,67.67,272.37,69,75,9.3
Yatou,3.63,304.15,70,40,2.1
Shangrao,28.45,277.74,45,0,0.84
Katangli,51.71,252.5,87,1,4.22
Atbasar,51.81,269.32,95,100,3.88
Lodingen,68.41,269.81,85,75,8.7
Belaya Gora,68.54,239.14,99,47,0.74
Tawau,4.26,297.09,94,75,1.0
Itupiranga,-5.13,306.15,55,75,2.1
Rehoboth,-23.31,294.86,49,64,8.29
La Rioja,-29.41,297.5,47,0,3.91
Sokoni,-12.89,292.51,92,89,0.87
Idritsa,56.33,275.81,96,90,6.07
Ayan,38.23,270.05,86,100,3.47
Kitimat,54.02,266.31,79,75,4.6
Nishihara,35.74,278.06,86,1,3.79
Majene,-3.54,297.6,87,56,1.69
Fare,-16.7,300.72,76,52,4.74
Basco,40.33,280.67,87,1,4.6
Merrill,42.03,276.09,93,90,2.17
Kutum,14.2,290.97,18,0,2.73
Kaeo,-35.1,288.43,90,53,5.31
Baculin,7.45,294.85,83,100,2.55
Alice Springs,-23.7,300.15,9,0,3.1
Zhanakorgan,43.91,277.54,50,33,3.29
Sangar,63.92,235.59,89,0,2.78
Turukhansk,65.8,247.75,99,100,1.68
Udachnyy,66.42,247.15,83,90,1.0
Vila,45.18,280.18,70,75,2.1
Novooleksiyivka,48.49,275.15,95,98,1.56
Grand-Santi,4.27,308.37,29,13,1.77
Lexington,38.05,284.98,66,90,7.7
High Prairie,55.43,261.12,87,13,2.7
Aleksandrov Gay,50.14,271.69,87,0,3.93
Juneau,58.3,275.77,93,90,7.2
Sijunjung,-0.69,294.27,97,100,0.6
Suntar,62.16,254.01,97,100,1.09
Leshan,29.56,283.22,78,99,1.02
Caranavi,-15.83,296.91,64,100,1.99
Hamilton,43.26,278.0,69,90,8.7
Sakaraha,-22.91,296.54,73,50,3.94
Iwanai,42.97,267.85,81,100,2.66
Paamiut,61.99,273.8,55,100,6.91
Ajdabiya,30.75,290.77,66,96,2.2
Kantang,7.42,296.09,84,10,2.74
Tual,-5.67,301.58,76,94,3.03
Kristianstad,56.03,281.2,81,75,7.2
Brokopondo,5.06,305.15,62,40,2.1
Huarmey,-10.07,299.87,51,11,5.22
Sabang,13.8,298.15,82,16,3.13
Podyuga,61.09,273.15,94,100,6.91
Margate,-43.03,285.55,62,94,4.1
Sinnamary,5.38,300.47,79,15,7.14
Kalmar,56.66,281.49,87,75,7.2
Barabinsk,55.35,271.29,96,100,3.41
Srandakan,-7.94,297.6,91,100,1.7
Belmonte,40.36,285.36,95,100,1.19
Jieshi,22.82,283.27,72,36,1.79
Campos,41.97,286.4,100,90,1.0
Semirom,31.41,269.54,97,29,4.28
Itaituba,-4.26,303.15,70,40,2.6
La Ronge,55.1,244.15,75,20,1.5
Bukachacha,52.99,251.12,97,99,0.65
Chokurdakh,70.62,239.65,64,0,0.2
Araouane,18.9,298.7,9,100,4.67
Adrar,27.87,293.15,30,0,5.1
Cockburn Town,21.46,300.15,69,40,4.6
Mobaye,4.33,298.63,53,34,1.24
Davila,18.47,296.41,78,28,15.15
Laguna,16.17,295.15,100,75,2.1
Chicama,-7.84,295.15,78,90,4.1
Alto Araguaia,-17.32,302.25,60,100,1.49
El Dorado,10.65,304.47,46,20,7.7
Kieta,-6.22,300.33,77,79,1.86
Atambua,-9.11,297.17,79,14,1.26
Young,-32.7,305.37,33,48,1.79
Edson,53.59,259.15,92,1,2.6
Hualmay,-11.1,297.57,60,23,4.66
Oranjestad,12.52,303.15,62,40,7.2
Eskil,38.4,279.32,71,98,3.08
Chinsali,-10.55,293.44,91,89,3.05
Fallon,46.84,267.67,100,90,7.2
Sochi,43.6,280.99,70,75,4.0
Sorland,67.67,272.37,69,75,9.3
Yatou,3.63,304.15,70,40,2.1
Shangrao,28.45,277.74,45,0,0.84
Katangli,51.71,252.5,87,1,4.22
Atbasar,51.81,269.32,95,100,3.88
Lodingen,68.41,269.81,85,75,8.7
Belaya Gora,68.54,239.14,99,47,0.74
Tawau,4.26,297.09,94,75,1.0
Itupiranga,-5.13,306.15,55,75,2.1
Rehoboth,-23.31,294.86,49,64,8.29
La Rioja,-29.41,297.5,47,0,3.91
Sokoni,-12.89,292.51,92,89,0.87
Idritsa,56.33,275.81,96,90,6.07
Ayan,38.23,270.05,86,100,3.47
Kitimat,54.02,266.31,79,75,4.6
Nishihara,35.74,278.06,86,1,3.79
Majene,-3.54,297.6,87,56,1.69
Fare,-16.7,300.72,76,52,4.74
Basco,40.33,280.67,87,1,4.6
Merrill,42.03,276.09,93,90,2.17
Kutum,14.2,290.97,18,0,2.73
Kaeo,-35.1,288.43,90,53,5.31
Baculin,7.45,294.85,83,100,2.55
Alice Springs,-23.7,300.15,9,0,3.1
Zhanakorgan,43.91,277.54,50,33,3.29
Sangar,63.92,235.59,89,0,2.78
Turukhansk,65.8,247.75,99,100,1.68
Udachnyy,66.42,247.15,83,90,1.0
Vila,45.18,280.18,70,75,2.1
Novooleksiyivka,48.49,275.15,95,98,1.56
Grand-Santi,4.27,308.37,29,13,1.77
Lexington,38.05,284.98,66,90,7.7
High Prairie,55.43,261.12,87,13,2.7
Aleksandrov Gay,50.14,271.69,87,0,3.93
Juneau,58.3,275.77,93,90,7.2
Sijunjung,-0.69,294.27,97,100,0.6
Suntar,62.16,254.01,97,100,1.09
Leshan,29.56,283.22,78,99,1.02
Caranavi,-15.83,296.91,64,100,1.99
Hamilton,43.26,278.0,69,90,8.7
Sakaraha,-22.91,296.54,73,50,3.94
Iwanai,42.97,267.85,81,100,2.66
Paamiut,61.99,273.8,55,100,6.91
Ajdabiya,30.75,290.77,66,96,2.2
Kantang,7.42,296.09,84,10,2.74
Tual,-5.67,301.58,76,94,3.03
Kristianstad,56.03,281.2,81,75,7.2
Brokopondo,5.06,305.15,62,40,2.1
Avera,33.19,286.08,47,1,3.1
Hokitika,-42.72,285.18,69,14,2.49
Chilia Veche,45.41,275.29,74,0,1.0
Zhigansk,66.77,236.52,92,28,4.18
San Cristobal,14.68,297.19,62,79,2.17
Mount Isa,-20.73,297.15,44,0,1.5
Klyuchevskiy,53.53,249.48,97,100,1.2
San Fernando,10.28,304.48,46,20,7.7
Port Hawkesbury,45.62,268.49,83,99,4.92
Campos,41.97,286.4,100,90,1.0
Semirom,31.41,269.54,97,29,4.28
Itaituba,-4.26,303.15,70,40,2.6
La Ronge,55.1,244.15,75,20,1.5
Bukachacha,52.99,251.12,97,99,0.65
Chokurdakh,70.62,239.65,64,0,0.2
Araouane,18.9,298.7,9,100,4.67
Adrar,27.87,293.15,30,0,5.1
Cockburn Town,21.46,300.15,69,40,4.6
Mobaye,4.33,298.63,53,34,1.24
Davila,18.47,296.41,78,28,15.15
Laguna,16.17,295.15,100,75,2.1
Chicama,-7.84,295.15,78,90,4.1
Alto Araguaia,-17.32,302.25,60,100,1.49
El Dorado,10.65,304.47,46,20,7.7
Kieta,-6.22,300.33,77,79,1.86
Atambua,-9.11,297.17,79,14,1.26
Young,-32.7,305.37,33,48,1.79
Edson,53.59,259.15,92,1,2.6
Hualmay,-11.1,297.57,60,23,4.66
Oranjestad,12.52,303.15,62,40,7.2
Eskil,38.4,279.32,71,98,3.08
Chinsali,-10.55,293.44,91,89,3.05
Fallon,46.84,267.67,100,90,7.2
Sochi,43.6,280.99,70,75,4.0
Sorland,67.67,272.37,69,75,9.3
Yatou,3.63,304.15,70,40,2.1
Shangrao,28.45,277.74,45,0,0.84
Katangli,51.71,252.5,87,1,4.22
Atbasar,51.81,269.32,95,100,3.88
Lodingen,68.41,269.81,85,75,8.7
Belaya Gora,68.54,239.14,99,47,0.74
Tawau,4.26,297.09,94,75,1.0
Itupiranga,-5.13,306.15,55,75,2.1
Rehoboth,-23.31,294.86,49,64,8.29
La Rioja,-29.41,297.5,47,0,3.91
Sokoni,-12.89,292.51,92,89,0.87
Idritsa,56.33,275.81,96,90,6.07
Ayan,38.23,270.05,86,100,3.47
Kitimat,54.02,266.31,79,75,4.6
Nishihara,35.74,278.06,86,1,3.79
Majene,-3.54,297.6,87,56,1.69
Fare,-16.7,300.72,76,52,4.74
Basco,40.33,280.67,87,1,4.6
Merrill,42.03,276.09,93,90,2.17
Kutum,14.2,290.97,18,0,2.73
Kaeo,-35.1,288.43,90,53,5.31
Baculin,7.45,294.85,83,100,2.55
Alice Springs,-23.7,300.15,9,0,3.1
Zhanakorgan,43.91,277.54,50,33,3.29
Sangar,63.92,235.59,89,0,2.78
Turukhansk,65.8,247.75,99,100,1.68
Udachnyy,66.42,247.15,83,90,1.0
Vila,45.18,280.18,70,75,2.1
Novooleksiyivka,48.49,275.15,95,98,1.56
Grand-Santi,4.27,308.37,29,13,1.77
Lexington,38.05,284.98,66,90,7.7
High Prairie,55.43,261.12,87,13,2.7
Aleksandrov Gay,50.14,271.69,87,0,3.93
Juneau,58.3,275.77,93,90,7.2
Sijunjung,-0.69,294.27,97,100,0.6
Suntar,62.16,254.01,97,100,1.09
Leshan,29.56,283.22,78,99,1.02
Caranavi,-15.83,296.91,64,100,1.99
Hamilton,43.26,278.0,69,90,8.7
Sakaraha,-22.91,296.54,73,50,3.94
Iwanai,42.97,267.85,81,100,2.66
Paamiut,61.99,273.8,55,100,6.91
Ajdabiya,30.75,290.77,66,96,2.2
Kantang,7.42,296.09,84,10,2.74
Tual,-5.67,301.58,76,94,3.03
Kristianstad,56.03,281.2,81,75,7.2
Brokopondo,5.06,305.15,62,40,2.1
Avera,33.19,286.08,47,1,3.1
Hokitika,-42.72,285.18,69,14,2.49
Chilia Veche,45.41,275.29,74,0,1.0
Zhigansk,66.77,236.52,92,28,4.18
San Cristobal,14.68,297.19,62,79,2.17
Mount Isa,-20.73,297.15,44,0,1.5
Klyuchevskiy,53.53,249.48,97,100,1.2
San Fernando,10.28,304.48,46,20,7.7
Port Hawkesbury,45.62,268.49,83,99,4.92
Buraydah,26.33,289.15,59,0,3.1
Vostok,46.45,249.14,77,0,2.32
Yichun,47.72,255.14,98,35,2.41
Moose Factory,51.26,266.15,85,90,5.7
Filingue,14.35,299.42,10,0,2.81
Acajutla,13.59,302.15,45,14,2.6
Bilibino,68.06,237.76,100,100,0.95
Puerto Madryn,-42.77,295.03,30,30,3.14
Mobaye,4.33,298.63,53,34,1.24
Davila,18.47,296.41,78,28,15.15
Laguna,16.17,295.15,100,75,2.1
Chicama,-7.84,295.15,78,90,4.1
Alto Araguaia,-17.32,302.25,60,100,1.49
El Dorado,10.65,304.47,46,20,7.7
Kieta,-6.22,300.33,77,79,1.86
Atambua,-9.11,297.17,79,14,1.26
Young,-32.7,305.37,33,48,1.79
Edson,53.59,259.15,92,1,2.6
Hualmay,-11.1,297.57,60,23,4.66
Oranjestad,12.52,303.15,62,40,7.2
Eskil,38.4,279.32,71,98,3.08
Chinsali,-10.55,293.44,91,89,3.05
Fallon,46.84,267.67,100,90,7.2
Sochi,43.6,280.99,70,75,4.0
Sorland,67.67,272.37,69,75,9.3
Yatou,3.63,304.15,70,40,2.1
Shangrao,28.45,277.74,45,0,0.84
Katangli,51.71,252.5,87,1,4.22
Atbasar,51.81,269.32,95,100,3.88
Lodingen,68.41,269.81,85,75,8.7
Belaya Gora,68.54,239.14,99,47,0.74
Tawau,4.26,297.09,94,75,1.0
Itupiranga,-5.13,306.15,55,75,2.1
Rehoboth,-23.31,294.86,49,64,8.29
La Rioja,-29.41,297.5,47,0,3.91
Sokoni,-12.89,292.51,92,89,0.87
Idritsa,56.33,275.81,96,90,6.07
Ayan,38.23,270.05,86,100,3.47
Kitimat,54.02,266.31,79,75,4.6
Nishihara,35.74,278.06,86,1,3.79
Majene,-3.54,297.6,87,56,1.69
Fare,-16.7,300.72,76,52,4.74
Basco,40.33,280.67,87,1,4.6
Merrill,42.03,276.09,93,90,2.17
Kutum,14.2,290.97,18,0,2.73
Kaeo,-35.1,288.43,90,53,5.31
Baculin,7.45,294.85,83,100,2.55
Alice Springs,-23.7,300.15,9,0,3.1
Zhanakorgan,43.91,277.54,50,33,3.29
Sangar,63.92,235.59,89,0,2.78
Turukhansk,65.8,247.75,99,100,1.68
Udachnyy,66.42,247.15,83,90,1.0
Vila,45.18,280.18,70,75,2.1
Novooleksiyivka,48.49,275.15,95,98,1.56
Grand-Santi,4.27,308.37,29,13,1.77
Lexington,38.05,284.98,66,90,7.7
High Prairie,55.43,261.12,87,13,2.7
Aleksandrov Gay,50.14,271.69,87,0,3.93
Juneau,58.3,275.77,93,90,7.2
Sijunjung,-0.69,294.27,97,100,0.6
Suntar,62.16,254.01,97,100,1.09
Leshan,29.56,283.22,78,99,1.02
Caranavi,-15.83,296.91,64,100,1.99
Hamilton,43.26,278.0,69,90,8.7
Sakaraha,-22.91,296.54,73,50,3.94
Iwanai,42.97,267.85,81,100,2.66
Paamiut,61.99,273.8,55,100,6.91
Ajdabiya,30.75,290.77,66,96,2.2
Kantang,7.42,296.09,84,10,2.74
Tual,-5.67,301.58,76,94,3.03
Kristianstad,56.03,281.2,81,75,7.2
Brokopondo,5.06,305.15,62,40,2.1
Avera,33.19,286.08,47,1,3.1
Hokitika,-42.72,285.18,69,14,2.49
Chilia Veche,45.41,275.29,74,0,1.0
Zhigansk,66.77,236.52,92,28,4.18
San Cristobal,14.68,297.19,62,79,2.17
Mount Isa,-20.73,297.15,44,0,1.5
Klyuchevskiy,53.53,249.48,97,100,1.2
San Fernando,10.28,304.48,46,20,7.7
Port Hawkesbury,45.62,268.49,83,99,4.92
Buraydah,26.33,289.15,59,0,3.1
Vostok,46.45,249.14,77,0,2.32
Yichun,47.72,255.14,98,35,2.41
Moose Factory,51.26,266.15,85,90,5.7
Filingue,14.35,299.42,10,0,2.81
Acajutla,13.59,302.15,45,14,2.6
Bilibino,68.06,237.76,100,100,0.95
Puerto Madryn,-42.77,295.03,30,30,3.14
Saverne,48.74,284.35,76,75,8.2
Jalu,29.03,290.18,48,75,2.4
Skibbereen,51.55,279.15,87,75,9.3
Dawlatabad,36.41,283.56,40,72,1.77
Odda,60.07,280.17,85,100,5.36
Loukhi,66.08,268.26,94,86,3.74
Ballina,54.11,279.62,100,75,5.1
San Jeronimo,-13.65,290.59,59,92,3.62
Edson,53.59,259.15,92,1,2.6
Hualmay,-11.1,297.57,60,23,4.66
Oranjestad,12.52,303.15,62,40,7.2
Eskil,38.4,279.32,71,98,3.08
Chinsali,-10.55,293.44,91,89,3.05
Fallon,46.84,267.67,100,90,7.2
Sochi,43.6,280.99,70,75,4.0
Sorland,67.67,272.37,69,75,9.3
Yatou,3.63,304.15,70,40,2.1
Shangrao,28.45,277.74,45,0,0.84
Katangli,51.71,252.5,87,1,4.22
Atbasar,51.81,269.32,95,100,3.88
Lodingen,68.41,269.81,85,75,8.7
Belaya Gora,68.54,239.14,99,47,0.74
Tawau,4.26,297.09,94,75,1.0
Itupiranga,-5.13,306.15,55,75,2.1
Rehoboth,-23.31,294.86,49,64,8.29
La Rioja,-29.41,297.5,47,0,3.91
Sokoni,-12.89,292.51,92,89,0.87
Idritsa,56.33,275.81,96,90,6.07
Ayan,38.23,270.05,86,100,3.47
Kitimat,54.02,266.31,79,75,4.6
